schema_version,plan_freeze_sha256,audit_config_sha256,source_fold_manifest_sha256,source_raw_ftv_semantic_sha256,batch_id,fold,split,batch_index,ordered_members_hmac_sha256,hmac_key_id,n_total,n_ftv_available,n_unavailable,n_ispy2,n_ispy1,pool_n,pool_ftv_available,pool_ftv_proportion,batch_ftv_proportion,applies_to_seed_count,within_batch_replacement,contains_patient_ids,contains_patient_level_rows,private_mapping_hmac_sha256
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f2_va_03,2,validation,3,13408d5edc32146a5f0eebb856edb8573b4cdaed8c478cc8e3da33117dbf218c,83c6c82b0a93a89c,32,14,18,32,0,121,52,0.4297520661157025,0.4375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f2_va_04,2,validation,4,57c8f2732b7aa58053aa455b90253cc5a4d329aa7bef3e7a1d09c93928663037,83c6c82b0a93a89c,32,14,18,32,0,121,52,0.4297520661157025,0.4375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f2_va_05,2,validation,5,75a3ff8545d8aed24b1ce3b6c43a5be80a00729a09269b8c7fa054410567ee6a,83c6c82b0a93a89c,32,14,18,32,0,121,52,0.4297520661157025,0.4375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f2_va_06,2,validation,6,babaeffe28aa68db5eca9a844f827a17299c19523b5d4eba897d80cdeeb18d97,83c6c82b0a93a89c,32,14,18,32,0,121,52,0.4297520661157025,0.4375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f2_va_07,2,validation,7,5ea68dc02038d346ed62f63105000396c0e5bd6e32195d0469fb720a7fddd93a,83c6c82b0a93a89c,32,14,18,32,0,121,52,0.4297520661157025,0.4375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_00,3,train,0,190a6ca881400106803a6624193c2e5ac28e2758fcda926b9caa4b4e9dab3891,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_01,3,train,1,125b85015cb82d2d9ddba3f706945b2fabce4431accca01535eee8a1199ed6f8,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_02,3,train,2,4bb927620f647350cef1ac9088fb1394040267878aec2014753d785cf27aac14,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_03,3,train,3,6c950e0400eaeb6aba75746d31b95b3d2e9c15dfc77397e931f3269dec37e515,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_04,3,train,4,18d18ded161cacf6a6331f7f5090c66295df5278c3073f37ffefec8d824c5926,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_05,3,train,5,59a8bf885968ea28a01362634a7951354db1c081f9fea8c6b37332d387425b0f,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_06,3,train,6,da2ea2d076d61234477f6e76ff98169abd4d0e7af6d26afc3081c1b25d3eb7b0,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_tr_07,3,train,7,237ccde44d3cf51c1b442008f67b89e1db66ea5e50701f29184553f636211477,83c6c82b0a93a89c,32,12,20,25,7,682,242,0.3548387096774194,0.375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_00,3,validation,0,9f425ab7dbf5af6ebdb6743effa4ec46ceb991613f101b818a0fe1b4d556c991,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_01,3,validation,1,dc00882af405cccd9ee58e3ad97f62ed69f6a1f98635e897d10c91249fce5aa8,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_02,3,validation,2,026833df23dc9ce2251b634b7fc1ed97e34e9339831e33272eb97ba822429d63,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_03,3,validation,3,faac0fd7dfa817b51a22aee81e53bf34ffeeedd80703f9446b5877eace4055d3,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_04,3,validation,4,b185b1a958d9c0918c85cc3eb5462ca5eb3e2df08d3061ffa2f636d0e38f2374,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_05,3,validation,5,ff7dc1377d0765fcb619c41c73848033de0a8c6d0416ce6042c504f7c8f277be,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_06,3,validation,6,e74eeb1aa4684ba07dfeb75beeb10484c3a24556458764141db8252eade2ce54,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f3_va_07,3,validation,7,d595a538c5f027bb6dd1e3b40923ec6269766845daa25b29e79b755304b0c2c7,83c6c82b0a93a89c,32,16,16,32,0,121,61,0.5041322314049587,0.5,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_00,4,train,0,a33a77800b015772de6408116ba47b6d3fdfd60d7ac224b632bc4c4aaa8bfec4,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_01,4,train,1,68639d960893338426cca031f25b6b925399dc000907b13a735cc30da55b26fb,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_02,4,train,2,09908787ff0dd3f2fec6fecfc9626decba6a1e572aea7aaa200af4f1c9368cd1,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_03,4,train,3,3f5fe19aa40e41d0835ed5e5272730ede80b2902b46bac8dab43e640fda3ee94,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_04,4,train,4,cd1dfc03b7f7ea5f6c0e5f7270ecb281c62646bf73bb53492fe393f08a170d69,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_05,4,train,5,6bdb19d295590f0ba140b6d2ac91be830afd80ba63df910b5b5e709a37bb3397,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_06,4,train,6,3b614fa50d71b9a2da527442ae59d1561010b8dab2265e7e9838bcf9133f1cea,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_tr_07,4,train,7,07ed787188f95b4843d27e151e938fdef41a07c1cce36f786db51ee5b7a8a851,83c6c82b0a93a89c,32,11,21,25,7,682,225,0.32991202346041054,0.34375,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_00,4,validation,0,48f3844cc2e8f05e89416cbaaa9f2e1513ad94ac82b1397d24492b606b945287,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_01,4,validation,1,b1f5e9cc2c471e747d2ae8961e457a28f357ec3c8426af4fc25cddaafb07b7b5,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_02,4,validation,2,4f05cf7c41abb4ce65caf47677e86c2adda735fa1ce7683d68d85c88845cf619,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_03,4,validation,3,f16d35ffde926e5f448a729f8fe38acb4e3f4082e06d52ca25d78178c3a4ebb4,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_04,4,validation,4,eaf3062487be65df273a001884e3084335075253e147ff8001214097d9c54111,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_05,4,validation,5,d1df96b9470db9e0f6d2030d5d2eea4e609e4ad25bcd71508f0be4943494d195,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_06,4,validation,6,461313916963a906d58d600c64f85988e38b1d1a3ab895bbca880a0cee27d4db,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
1,a8c3dc736b9f31d3b0d9f4efeaf5efa1605388b19a0604087e15dc9987287cf1,695791aa55c330377336642cfbfca83e1329f54ff8b632f0c04683839dbe7447,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,41b419f6e098dade710ee8963ccd6245ce3ea9bd32687afbef1223cafde9529b,f4_va_07,4,validation,7,3e8e5e6ea7e60912beb3f26c4164bd70f35a5fb066cd79f8c81c48fe0b7ad60d,83c6c82b0a93a89c,32,17,15,32,0,121,66,0.5454545454545454,0.53125,5,False,False,False,b9360315517307fc33348df976ad230d147e86351c61ad6baba6a6d03e5b114a
