schema_version,split,group,metric,primary_contrast,pass_n,fail_n,pass_mean,pass_sd,pass_median,pass_q1,pass_q3,fail_mean,fail_sd,fail_median,fail_q1,fail_q3,mean_difference_fail_minus_pass,mean_ci_low,mean_ci_high,median_difference_fail_minus_pass,median_ci_low,median_ci_high,fail_over_pass_median_ratio,ratio_ci_low,ratio_ci_high,ratio_status,permutation_method,permutation_statistic,permutation_p_raw_two_sided,permutation_extreme_count,permutation_replicates,permutation_identity_included,permutation_status,mann_whitney_u,mann_whitney_p_two_sided,decision_endpoint,decision_family,decision_family_size,p_holm,holm_rank,bootstrap_method,mean_bootstrap_requested,mean_bootstrap_finite,mean_bootstrap_nonfinite,mean_bootstrap_finite_fraction,mean_bootstrap_status,median_bootstrap_requested,median_bootstrap_finite,median_bootstrap_nonfinite,median_bootstrap_finite_fraction,median_bootstrap_status,ratio_bootstrap_requested,ratio_bootstrap_finite,ratio_bootstrap_nonfinite,ratio_bootstrap_finite_fraction,ratio_bootstrap_status,status,resampling_bundle_sha256,contains_patient_ids
1,train,all_shared,strong_negative_fraction,mean,17,8,0.3235294117647059,0.20280659433529855,0.25,0.25,0.375,0.359375,0.2945752086843504,0.3125,0.125,0.53125,0.0358455882352941,-0.25,0.2890625,0.0625,-0.3125,0.4375,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0358455882352941,0.71,10224,14400,True,ok,69.0,0.9759193673236258,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,train,all_shared,weighted_gradient_norm_ratio,median,17,8,0.42513401854816746,0.238015508804311,0.3453059862903511,0.2350189671604543,0.5927163649791583,0.46818996529390605,0.34211925379091157,0.3931734541196703,0.21552975899074367,0.5245624281485364,0.043055946745738594,-0.29136012389908394,0.5522422114295071,0.04786746782931922,-0.4343830864856376,0.8712486966177665,1.1386233361997662,0.3325039871687015,3.8459720725996704,ok,exact_crossed_seed_order_x_fold_order,0.04786746782931922,0.6672222222222223,9608,14400,True,ok,67.0,0.9767628343613342,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,train,all_shared,base_descent_margin,median,17,8,1.0433223631949136,0.09185633248201745,1.0179366623086097,0.9949980116882527,1.0722741763622756,1.0734025689353326,0.2269568877192203,1.015420532145539,0.935246152912478,1.0654148982813123,0.03008020574041903,-0.11966417511587557,0.33411842329213426,-0.002516130163070729,-0.14718585788573546,0.5965212081169393,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.002516130163070729,0.9194444444444444,13240,14400,True,ok,59.0,0.6204808530430301,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,train,all_shared,base_descent_failure_fraction,mean,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0,1.0,14400,14400,True,ok,68.0,1.0,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_overall,gradient_cosine,median,17,8,0.1262993402574306,0.30130830853856827,0.1495292001680818,-0.0773805812760973,0.2992603610106221,0.08861340611571013,0.3430996273865661,0.1002268229762382,-0.07209575758785056,0.1441076553044786,-0.03768593414172046,-0.40725829120303536,0.390254206823838,-0.049302377191843605,-0.5416103467108746,0.5632839563022676,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.049302377191843605,0.5488888888888889,7904,14400,True,ok,52.0,0.36654968369905594,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_overall,negative_fraction,mean,17,8,0.34558823529411764,0.3014593792751209,0.25,0.125,0.75,0.390625,0.374627791471558,0.25,0.125,0.59375,0.04503676470588236,-0.3055555555555556,0.4841269841269842,0.0,-0.625,0.75,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.04503676470588236,0.8133333333333334,11712,14400,True,ok,71.5,0.8582642928721449,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_overall,strong_negative_fraction,mean,17,8,0.2647058823529412,0.27909715259786383,0.125,0.0,0.375,0.3125,0.37201190457142247,0.1875,0.0,0.5,0.04779411764705882,-0.275,0.4483267383658009,0.0625,-0.375,0.75,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.04779411764705882,0.7366666666666667,10608,14400,True,ok,69.5,0.9524743152839428,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_overall,weighted_gradient_norm_ratio,median,17,8,0.22394683427318118,0.16059192482587129,0.1821218040425405,0.1057806052798526,0.2880655433527416,0.44889415204723915,0.331650439468836,0.3598156825748986,0.25514643983690016,0.5624349194551461,0.22494731777405796,-0.10646156161200164,0.6370109355221085,0.1776938785323581,-0.1237591877266994,0.8319338546955151,1.9756870104957442,0.48366064304285306,8.223482852689658,ok,exact_crossed_seed_order_x_fold_order,0.1776938785323581,0.10111111111111111,1456,14400,True,ok,99.0,0.07560398773063672,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_overall,base_descent_margin,median,17,8,1.0064883439128376,0.08448732834354848,1.0168744467326465,0.9828887590816212,1.0521285476821358,1.0880409696373314,0.27770648159177114,1.026568232044375,0.9872933020796386,1.0433515467908556,0.08155262572449384,-0.09820197454034835,0.4610497960380437,0.009693785311728487,-0.1353693892533946,0.7391532758815367,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.009693785311728487,0.715,10296,14400,True,ok,67.0,0.9767628343613342,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_overall,base_descent_failure_fraction,mean,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0,1.0,14400,14400,True,ok,68.0,1.0,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_1,gradient_cosine,median,17,8,0.19827672254807127,0.527779768133684,0.3592174641882606,-0.2057022482681086,0.6143244482929489,0.11771825623682466,0.5269569781140558,0.1849677256723033,-0.06077788719181859,0.38304863370708087,-0.08055846631124661,-0.7340919802452941,0.5186664077170693,-0.17424973851595732,-1.1088636200146187,0.647746157016012,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.17424973851595732,0.3861111111111111,5560,14400,True,ok,58.0,0.5799730116192569,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_1,negative_fraction,mean,17,8,0.3235294117647059,0.2966572343730764,0.25,0.125,0.5,0.375,0.33407655239053047,0.3125,0.125,0.5,0.0514705882352941,-0.2665441176470588,0.45394736842105265,0.0625,-0.375,0.6875,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0514705882352941,0.7272222222222222,10472,14400,True,ok,75.5,0.6787816310509167,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_1,strong_negative_fraction,mean,17,8,0.3088235294117647,0.3065612164181319,0.25,0.125,0.5,0.359375,0.3435470179923391,0.25,0.125,0.5,0.05055147058823528,-0.2764423076923077,0.4751984126984127,0.0,-0.375,0.75,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.05055147058823528,0.7294444444444445,10504,14400,True,ok,75.0,0.6997225772883999,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_1,weighted_gradient_norm_ratio,median,17,8,0.21428687738830415,0.24254624803492908,0.1151338002847485,0.0753342061501227,0.2088150460245393,0.6502923461577472,0.6642899161331498,0.47385268260167146,0.2855430617626289,0.7184801306938974,0.43600546876944307,-0.18529986097704326,1.3494700718141444,0.35871888231692295,-0.1523098231983268,2.008223255473057,4.115669607272067,0.3714776582769634,23.218922447261463,ok,exact_crossed_seed_order_x_fold_order,0.35871888231692295,0.024444444444444446,352,14400,True,ok,104.0,0.03863450981791774,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_1,base_descent_margin,median,17,8,1.009043198144573,0.12347759719311463,1.0237308408696029,0.974053277088996,1.0707470487212738,1.1953956610011094,0.3632902661014866,1.0748514114759713,1.0037635347312188,1.3552739854333558,0.18635246285653628,-0.11214589138616779,0.6096695051285231,0.05112057060636843,-0.2434816189640251,0.9117792677875018,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.05112057060636843,0.17722222222222223,2552,14400,True,ok,91.0,0.18994515058356198,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_1,base_descent_failure_fraction,mean,17,8,0.007352941176470588,0.030316953129541625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007352941176470588,-0.038461538461538464,0.0,0.0,0.0,0.0,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.007352941176470588,1.0,14400,14400,True,ok,64.0,0.5483429354628137,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_2,gradient_cosine,median,17,8,0.15247820602466677,0.44032541276867115,0.2565789089349328,-0.0920558856319937,0.3908610019017784,0.11876845645820706,0.5116385380514507,0.15708853036201295,-0.25224914019609923,0.4219415690635737,-0.03370974956645971,-0.6237555454122464,0.5266022617084978,-0.09949037857291984,-0.8601870360449139,0.6641149764730895,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.09949037857291984,0.5722222222222222,8240,14400,True,ok,63.0,0.7932071276778211,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_2,negative_fraction,mean,17,8,0.3897058823529412,0.305810759438309,0.375,0.125,0.75,0.4375,0.36596252735569995,0.375,0.125,0.6875,0.04779411764705882,-0.31666666666666665,0.4822287087912088,0.0,-0.5,0.75,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.04779411764705882,0.7672222222222222,11048,14400,True,ok,73.0,0.7905125377378737,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_2,strong_negative_fraction,mean,17,8,0.33088235294117646,0.29295496291088435,0.25,0.125,0.5,0.4375,0.36596252735569995,0.375,0.125,0.6875,0.10661764705882354,-0.25595238095238093,0.525,0.125,-0.375,0.75,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.10661764705882354,0.45,6480,14400,True,ok,80.0,0.4979825188624085,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_2,weighted_gradient_norm_ratio,median,17,8,0.203975362495676,0.19597898024391452,0.1375929435435632,0.0831939150203632,0.2505272334973934,0.572740686609506,0.543371983589779,0.4462739163316995,0.2547042281269074,0.6670974686968839,0.36876532411382995,-0.14113157251902209,1.0955152752150485,0.30868097278813633,-0.1267362331504311,1.6097501817432314,3.2434360719262108,0.39163842759301465,16.845638058627213,ok,exact_crossed_seed_order_x_fold_order,0.30868097278813633,0.03166666666666667,456,14400,True,ok,101.0,0.05831890011283298,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_2,base_descent_margin,median,17,8,1.0069874237389564,0.11958413018528187,1.0105296689471397,0.978628706004942,1.0542795296763363,1.108489610889145,0.3419056508604366,1.0266252011669736,0.9220621658332614,1.1531424203500937,0.10150218715018866,-0.19858212951046564,0.5038314402346766,0.016095532219833952,-0.239909506778047,0.8131074409052839,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.016095532219833952,0.675,9720,14400,True,ok,72.0,0.8384370334626459,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_2,base_descent_failure_fraction,mean,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0,1.0,14400,14400,True,ok,68.0,1.0,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_3,gradient_cosine,median,17,8,0.07652852850432663,0.3023826293607519,0.1127236943412948,-0.0710748655568525,0.2368846098903725,0.09112513379088409,0.34074096715476926,0.09965182633057834,-0.03797634535199525,0.16392758945584415,0.014596605286557457,-0.36166017091335595,0.44154090158699455,-0.013071868010716456,-0.4809881591078277,0.6483230648020745,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.013071868010716456,0.8238888888888889,11864,14400,True,ok,63.0,0.7932071276778211,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_3,negative_fraction,mean,17,8,0.3897058823529412,0.305810759438309,0.375,0.25,0.625,0.421875,0.3594235215691133,0.375,0.125,0.59375,0.03216911764705882,-0.31845238095238093,0.4221520666833167,0.0,-0.5,0.625,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.03216911764705882,0.8683333333333333,12504,14400,True,ok,73.0,0.7904721220165668,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_3,strong_negative_fraction,mean,17,8,0.25735294117647056,0.2913820389918686,0.125,0.0,0.375,0.359375,0.3563048203434806,0.3125,0.09375,0.46875,0.10202205882352944,-0.25709763071895403,0.49107142857142855,0.1875,-0.3125,0.75,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.10202205882352944,0.47555555555555556,6848,14400,True,ok,80.5,0.4756388803671875,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_3,weighted_gradient_norm_ratio,median,17,8,0.2415472065180051,0.1682595726561032,0.1666975750972069,0.1257447720890828,0.3585400187971655,0.4741191732302107,0.36020257623857366,0.37887590209138805,0.25834051362345967,0.6129993636628317,0.2325719667122056,-0.12890701766649354,0.6760521594190173,0.21217832699418115,-0.15900627544630794,0.8747111976179196,2.2728339141733342,0.4536369555743159,7.6022939627432,ok,exact_crossed_seed_order_x_fold_order,0.21217832699418115,0.08388888888888889,1208,14400,True,ok,94.0,0.13740959524053575,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_3,base_descent_margin,median,17,8,0.9972598244112085,0.1014169907613197,1.0113528288866576,0.985093370779534,1.0448365616229265,1.0883597593080419,0.2781255414103898,1.0284704166884655,0.9989978964250932,1.0566900562146007,0.09109993489683332,-0.10200631906703637,0.46318085815001275,0.017117587801807943,-0.1826945382139855,0.731823479871343,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.017117587801807943,0.38055555555555554,5480,14400,True,ok,80.0,0.5028995538059735,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_3,base_descent_failure_fraction,mean,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0,1.0,14400,14400,True,ok,68.0,1.0,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_4,gradient_cosine,median,17,8,0.052361791570916395,0.1487603752087349,0.0851281128865584,0.0046404387056042,0.1324631688540782,0.06072243834376753,0.18727077219790916,0.01892407230914375,-0.04416176753185045,0.09345383483148813,0.008360646772851137,-0.19234541317866546,0.27750434080234493,-0.06620404057741465,-0.2225052255376773,0.3710212904575488,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.06620404057741465,0.32055555555555554,4616,14400,True,ok,56.0,0.5028995538059735,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_4,negative_fraction,mean,17,8,0.35294117647058826,0.3163367411849743,0.25,0.125,0.375,0.5,0.3895968612369898,0.4375,0.21875,0.875,0.14705882352941174,-0.27631578947368424,0.6499999999999999,0.1875,-0.375,0.8125,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.14705882352941174,0.4222222222222222,6080,14400,True,ok,81.0,0.4602187784614905,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_4,strong_negative_fraction,mean,17,8,0.19852941176470587,0.2616758771952095,0.125,0.0,0.125,0.171875,0.2667387365408867,0.0625,0.0,0.1875,-0.02665441176470587,-0.30151435574229685,0.35308441558441556,-0.0625,-0.25,0.625,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.02665441176470587,0.8433333333333334,12144,14400,True,ok,57.5,0.5369026096497844,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_4,weighted_gradient_norm_ratio,median,17,8,0.3497441212590316,0.1785454286035145,0.2982610948250151,0.2255791874330571,0.4291586066467054,0.446168383164294,0.3257891740074766,0.3330593194461122,0.23691957639306224,0.5315000314435979,0.09642426190526243,-0.19265353049926912,0.4731703822976024,0.03479822462109711,-0.18472966147736397,0.8198760053548432,1.1166703442884922,0.5295249712766275,3.6176768711032663,ok,exact_crossed_seed_order_x_fold_order,0.03479822462109711,0.7311111111111112,10528,14400,True,ok,74.0,0.7486625102538513,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_4,base_descent_margin,median,17,8,1.0161814788640287,0.08025694994900925,1.023628836262883,1.0007267771231494,1.0337706910658588,1.0577217296386274,0.1788539046027932,1.0020443288821002,0.9753725041239907,1.0257298644318646,0.041540250774598775,-0.08886526212462792,0.30120742018470004,-0.02158450738078277,-0.07693162105971385,0.4634418393537185,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.02158450738078277,0.2688888888888889,3872,14400,True,ok,56.0,0.5028995538059735,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,encoder_stage_4,base_descent_failure_fraction,mean,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0,1.0,14400,14400,True,ok,68.0,1.0,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,response_projection,gradient_cosine,median,17,8,0.016910297366849857,0.047163769273371695,0.0276871514209885,0.0066107773117456,0.053179266560515,0.054621134413781476,0.06357848839735426,0.04249902139132995,0.013679152112384525,0.06622622901420508,0.03771083704693162,-0.022345424989902253,0.12383709000868534,0.014811869970341451,-0.049652547202181097,0.1757125882320241,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.014811869970341451,0.6038888888888889,8696,14400,True,ok,91.0,0.18994515058356198,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,response_projection,negative_fraction,mean,17,8,0.38235294117647056,0.31706228512243273,0.375,0.125,0.5,0.234375,0.18221724671391565,0.25,0.09375,0.375,-0.14797794117647056,-0.43438072344322337,0.14199561403508773,-0.125,-0.5,0.25,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.14797794117647056,0.35888888888888887,5168,14400,True,ok,52.5,0.3750457112322113,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,response_projection,strong_negative_fraction,mean,17,8,0.04411764705882353,0.18190171877724973,0.0,0.0,0.0,0.015625,0.04419417382415922,0.0,0.0,0.0,-0.028492647058823532,-0.21428571428571427,0.0625,0.0,0.0,0.125,,,,not_applicable,exact_crossed_seed_order_x_fold_order,-0.028492647058823532,1.0,14400,14400,True,ok,72.0,0.6648770699885105,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,response_projection,weighted_gradient_norm_ratio,median,17,8,0.42651261623112185,0.2047768339660693,0.3687412592667611,0.2740314877572707,0.5418933079146759,0.45036274520230435,0.35750805672629565,0.31429408308669216,0.24148934650645026,0.49850346420161684,0.023850128971182494,-0.270045613471063,0.4549273460063875,-0.054447176180068946,-0.35388666512421546,0.8820838499088207,0.8523431408561746,0.395209938773283,3.19460104076512,ok,exact_crossed_seed_order_x_fold_order,-0.054447176180068946,0.5644444444444444,8128,14400,True,ok,57.0,0.54074995048051,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
1,validation,response_projection,base_descent_margin,median,17,8,1.0062917858243976,0.02443879099635368,1.007527071801218,1.0038373625227115,1.0172334013271074,1.0381189955730827,0.07996706321383298,1.0100843885460882,1.002837423126471,1.0221988868882081,0.03182720974868514,-0.012079676446987708,0.14013947083771727,0.0025573167448702527,-0.017920189464452063,0.22325339391305055,,,,not_applicable,exact_crossed_seed_order_x_fold_order,0.0025573167448702527,0.9038888888888889,13016,14400,True,ok,75.0,0.7049413830543312,,,0,,,crossed_seed_fold_cartesian_metric_gate_pairs,20000,19466,534,0.9733,ok,20000,19466,534,0.9733,ok,0,0,0,,not_applicable,ok,2716972a1e8e7867a6585d238f5e98b1c91d60e0daa0bf5938baee5069940aff,False
